,LSOA,Assault With Injury,Common Assault,Harassment,Murder,Offensive Weapon,Other Violence,Personal Property,Theft Person,Wounding/GBH
3566,E01003652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3567,E01003653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3568,E01003654,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3569,E01003655,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3570,E01003656,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
3571,E01003657,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3572,E01003658,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
3573,E01003659,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3574,E01003660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3575,E01003661,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3576,E01003662,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
3577,E01003663,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3578,E01003664,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3579,E01003665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3580,E01003666,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3581,E01003668,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3582,E01003669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3583,E01003670,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3584,E01003671,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3585,E01003672,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3586,E01003673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3587,E01003674,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
3588,E01003675,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3589,E01003676,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3590,E01003677,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3591,E01003678,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3592,E01003679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3593,E01003680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594,E01003681,1.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0
3595,E01003682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3596,E01003683,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
3597,E01003684,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3598,E01003685,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3599,E01003686,6.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
3600,E01003688,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3601,E01003689,2.0,5.0,17.0,0.0,2.0,0.0,5.0,11.0,1.0
3602,E01003690,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0
3603,E01003691,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3604,E01003692,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0
3605,E01003693,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3606,E01003694,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3607,E01003695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3608,E01003696,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3609,E01003697,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610,E01003698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3611,E01003699,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3612,E01003700,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3613,E01003701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3614,E01003702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3615,E01003703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3616,E01003704,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3617,E01003705,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3618,E01003706,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3619,E01003707,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,E01003708,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
3621,E01003709,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3622,E01003710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3623,E01003711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3624,E01003712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3625,E01003713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3626,E01003714,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
3627,E01003715,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
3628,E01003716,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3629,E01003718,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3630,E01003719,1.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0
3631,E01003720,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3632,E01003721,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3633,E01003722,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3634,E01003723,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
3635,E01003724,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
3636,E01003725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3637,E01003726,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0
3638,E01003727,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3639,E01003728,4.0,5.0,4.0,0.0,0.0,0.0,3.0,7.0,2.0
3640,E01003729,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3641,E01003730,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
3642,E01003731,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
3643,E01003732,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
3644,E01003733,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
3645,E01003734,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
3646,E01003735,2.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0
3647,E01003736,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3648,E01003737,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,E01003738,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3650,E01003739,2.0,2.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0
3651,E01003740,1.0,2.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0
3652,E01003741,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3653,E01003742,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3654,E01003743,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,E01003744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3656,E01003745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3657,E01003746,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3658,E01003747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3659,E01003748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3660,E01003749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3661,E01003750,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3662,E01003751,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3663,E01003752,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3664,E01003753,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3665,E01003754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3666,E01003755,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3667,E01003756,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,E01003757,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3669,E01003758,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
3670,E01003759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3671,E01003760,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
3672,E01003761,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
3673,E01003762,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3674,E01003763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675,E01003764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3676,E01003765,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3677,E01003766,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3678,E01003767,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0
3679,E01003768,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
3680,E01003769,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3681,E01003770,10.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0
3682,E01003771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3683,E01003772,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3684,E01003773,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3685,E01003774,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3686,E01003775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3687,E01003776,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
3688,E01003777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3689,E01003778,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0
3690,E01003779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,E01003780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3692,E01003781,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0
3693,E01003782,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,E01003783,7.0,3.0,7.0,0.0,1.0,0.0,2.0,8.0,2.0
3695,E01003784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,E01003785,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
3697,E01003786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,E01003787,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3699,E01003788,3.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0
3700,E01003789,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
3701,E01003790,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3702,E01003791,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3703,E01003792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3704,E01003793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3705,E01003794,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,E01003795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3707,E01003796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3708,E01003797,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,E01003798,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3710,E01003799,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
3711,E01003800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,E01003801,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3713,E01003802,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3714,E01003803,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3715,E01003804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3716,E01003805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3717,E01003806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,E01003807,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3719,E01003808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,E01003809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3721,E01003810,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3722,E01003811,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3723,E01003812,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3724,E01003813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,E01003814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3726,E01003815,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3727,E01003816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3728,E01003817,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3729,E01003818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,E01003819,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3731,E01003820,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3732,E01003821,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3733,E01003822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,E01003823,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,E01003824,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3736,E01003825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3737,E01003826,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3738,E01003827,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3739,E01003828,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3740,E01003829,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
3741,E01003830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3742,E01003831,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,E01003832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,E01003833,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,E01003834,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3746,E01003835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3747,E01003836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3748,E01003837,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3749,E01003838,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
3750,E01003839,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
3751,E01003840,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3752,E01003841,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3753,E01003842,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,E01003843,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3755,E01003844,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3756,E01003845,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0
3757,E01003846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3758,E01003847,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3759,E01003848,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3760,E01003849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3761,E01003851,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,E01003852,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
3763,E01003853,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3764,E01003854,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3765,E01003855,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
3766,E01003856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767,E01003857,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3768,E01003858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3769,E01003859,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3770,E01003860,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3771,E01003861,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,E01003862,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3773,E01003863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,E01003864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3775,E01003865,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3776,E01003866,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3777,E01003867,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3778,E01003868,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
3779,E01003869,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,E01003870,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,E01003871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,E01003872,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3783,E01003873,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3784,E01003874,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3785,E01003875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,E01003876,2.0,5.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0
3787,E01003877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3788,E01003878,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3789,E01003879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3790,E01003880,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,E01003881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3792,E01003882,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,E01003883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3794,E01003884,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3795,E01003885,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3796,E01003886,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3797,E01003887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3798,E01003888,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3799,E01003889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,E01003890,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3801,E01003891,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3802,E01003892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3803,E01003893,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3804,E01003894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,E01003895,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3806,E01003896,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3807,E01003897,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3808,E01003898,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3809,E01003899,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,E01003900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3811,E01003901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3812,E01003902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,E01003903,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3814,E01003904,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3815,E01003905,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3816,E01003906,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3817,E01003907,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,E01003908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,E01003909,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
3820,E01003910,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3821,E01003911,2.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0
3822,E01003912,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3823,E01003913,2.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0
3824,E01003914,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3825,E01003915,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3826,E01003916,3.0,3.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0
3827,E01003917,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3828,E01003918,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3829,E01003919,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0
3830,E01003920,5.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0
3831,E01003921,1.0,7.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0
3832,E01003922,2.0,3.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0
3833,E01003923,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3834,E01003924,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3835,E01003925,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0
3836,E01003926,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
3837,E01003927,2.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,2.0
3838,E01003929,4.0,3.0,6.0,0.0,0.0,0.0,1.0,16.0,2.0
3839,E01003930,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
3840,E01003932,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
3841,E01003933,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
3842,E01003934,0.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0
3843,E01003935,0.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0
3844,E01003936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
3845,E01003937,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
3846,E01003938,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3847,E01003939,6.0,2.0,4.0,0.0,0.0,2.0,2.0,12.0,4.0
3848,E01003940,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
3849,E01003941,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3850,E01003942,5.0,4.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0
3851,E01003943,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
3852,E01003945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,E01003946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,E01003947,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3855,E01003948,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3856,E01003949,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
3857,E01003950,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
3858,E01003951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3859,E01003952,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
3860,E01003953,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
3861,E01003954,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3862,E01003955,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3863,E01003956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3864,E01003957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3865,E01003958,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3866,E01003960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3867,E01003961,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
3868,E01003963,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0
3869,E01003964,6.0,6.0,5.0,0.0,0.0,1.0,3.0,2.0,7.0
3870,E01003966,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3871,E01003967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3872,E01003968,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
3873,E01003969,1.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0
3874,E01003970,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3875,E01003971,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0
3876,E01003972,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
3877,E01003973,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0
3878,E01003974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3879,E01003975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3880,E01003976,3.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0
3881,E01003977,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
