Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
7b2c9734a242c070622e16333a4ff3481eb3a98236d8bbfb3398865cc8d5404b,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.006043,51.592189,On or near Kingsley Road,E01004348,Waltham Forest 010B,Theft from the person,Investigation complete; no suspect identified,
eed796200e9f52a4e037dd5ad699390d394afc7bdafac30441e332185bf7eb2d,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.018961,51.589944,On or near Hawthorne Road,E01004460,Waltham Forest 011D,Theft from the person,Investigation complete; no suspect identified,
a1c83b663a2565737c3ad3dc4ef764c817776ca7f062e4aa46b291f32c57964a,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.020622,51.586932,On or near Hatherley Road,E01004462,Waltham Forest 011E,Theft from the person,Investigation complete; no suspect identified,
791cb16136247c538f75f0815dda2de225c6bbd658b1de2da8306beafa15e224,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.035502,51.58667,On or near Lime Street,E01004396,Waltham Forest 012A,Theft from the person,Status update unavailable,
99887a25cbdf8d12ae1177840db7cb6b4229135ee2aae9014086448894c19422,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.033955,51.58739,On or near Bristol Park Road,E01004396,Waltham Forest 012A,Theft from the person,Status update unavailable,
9a7ab2eec22fa423f693684bf9d792c01f316657e6b590ded2f5484cc8058b23,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.033955,51.58739,On or near Bristol Park Road,E01004396,Waltham Forest 012A,Theft from the person,Status update unavailable,
25a97fcb29bfffb7fffca3ee523698a1df6d14108b40704495f5d4b935f055c7,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.023999,51.591288,On or near Diana Road,E01004457,Waltham Forest 012B,Theft from the person,Status update unavailable,
977036a920df5aabcb420a833a1d9043abad625e410414b71a2bb4be121caf16,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.027478,51.594287,On or near Sherwood Close,E01004459,Waltham Forest 012D,Theft from the person,Status update unavailable,
df31f7af3c315c71bfbb517855f9399b440ccb5eddf03a29f31600775d50b7a9,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.026521,51.59472,On or near Phoenix Close,E01004463,Waltham Forest 012E,Theft from the person,Status update unavailable,
fe21b63fbe3234d6bae9b3f8b26aa9bc8e8bd177a1fbd91c9ab7e6ec8e84330c,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.021988,51.591703,On or near Winns Terrace,E01004463,Waltham Forest 012E,Theft from the person,Status update unavailable,
1b91e48b04ea8ba2e6335512a7e9bef20df490fd39e4adecbce99c9e9c59ca42,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.012984,51.589942,On or near Forest Road,E01004407,Waltham Forest 013A,Theft from the person,Investigation complete; no suspect identified,
158a5df6febcbee1439101522af24a218d35b1ee71bc2ba9ef40c0389b194b10,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.012984,51.589942,On or near Forest Road,E01004407,Waltham Forest 013A,Theft from the person,Investigation complete; no suspect identified,
45e274f627d66ec837030736e8046ee9a3f849a5a7424bd79ea36bda949cee6f,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.011349,51.589698,On or near Forest Road,E01004407,Waltham Forest 013A,Theft from the person,Status update unavailable,
6b6eea36ed4c0bb1f6a60b40cc4d16379bcdf5b17ce5801f2060ba936efbbf44,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.003793,51.587187,On or near Supermarket,E01004464,Waltham Forest 013C,Theft from the person,Status update unavailable,
ba6e4c6c2c2d0cce9cb010f2237c0ef6ac4a4f7bbe00fec392a8ff5919e0a1c9,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.002617,51.586366,On or near Wood Street,E01004464,Waltham Forest 013C,Theft from the person,Investigation complete; no suspect identified,
21e97eefb1ae4a5f1dc2052a4580eb1c0e1cb9eafb5edfc5536dc49ce609f44a,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.005359,51.590658,On or near Albion Road,E01004470,Waltham Forest 013E,Theft from the person,Status update unavailable,
f89476698e2057a01b5a8ac62e1784a275435ba69d9875abd6cd2750dc362ad1,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.005359,51.590658,On or near Albion Road,E01004470,Waltham Forest 013E,Theft from the person,Status update unavailable,
9f3f2a8744ea80207d85ca015811d88b564f3dfaf197594aed39d56663d6fc81,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.002579,51.589855,On or near Woodlands Road,E01004470,Waltham Forest 013E,Theft from the person,Status update unavailable,
8d276c735a890e874e8dcd36f22ef414c30433fb58d54e22d7d2b2f873aba681,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.003409,51.588709,On or near Parking Area,E01004471,Waltham Forest 013F,Theft from the person,Status update unavailable,
c1501502b467110af90a06b6e5258d3bcb6fd469857ad462e88733f3be58819d,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.000822,51.587432,On or near Upper Walthamstow Road,E01004471,Waltham Forest 013F,Theft from the person,Investigation complete; no suspect identified,
827da7169c61a0ad599c1993aeac061dba669645da2187df3e1dec0f718d5ed6,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.040488,51.587212,On or near Blackhorse Lane,E01004393,Waltham Forest 014B,Theft from the person,Status update unavailable,
01447929d28dac93abfdbd3418a763a1051cc1692689b48412c8d2b7de5f4f5d,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.037492,51.586712,On or near Essex Close,E01004393,Waltham Forest 014B,Theft from the person,Status update unavailable,
ad20ba13df07ae67e2a717d3efd9b6ebc4eb17e367ac3420e610e1acc69bc176,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.038435,51.593652,On or near Shakespeare Road,E01004401,Waltham Forest 014C,Theft from the person,Status update unavailable,
14a51b607559e1862df7a6b760916a8a277d807bc05cea153b9cac2930d6ff50,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.001042,51.582896,On or near Woodside Park Avenue,E01004467,Waltham Forest 015D,Theft from the person,Status update unavailable,
c087e8951f157f90b622fb80b49d6f94cc363596dc2f7084a6494c66121b8b8b,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.006225,51.585541,On or near Nightclub,E01004468,Waltham Forest 015E,Theft from the person,Status update unavailable,
cf75f1081bd4694d6d50cb1c64aab07ec036b426dd0dcb9be9dbb59a115417a6,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.015548,51.5828,On or near West Avenue,E01004411,Waltham Forest 016D,Theft from the person,Offender given a caution,
690052544e4f41de253c79da763d72518190426a5edec2c6d2c78ce993eb1716,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.019305,51.582702,On or near Station Approach,E01004443,Waltham Forest 016E,Theft from the person,Status update unavailable,
2ba444c9877f52d7b0fb006502fac33abba45ac082b78678ae018cb0847c3687,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.033274,51.581102,On or near St James'S Street,E01004392,Waltham Forest 017A,Theft from the person,Investigation complete; no suspect identified,
98f11db1911aab1b77a11eaa616e21b1831195b2e65f4ae4cb6529ee77bd6d44,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.032346,51.581545,On or near Courtenay Mews,E01004392,Waltham Forest 017A,Theft from the person,Investigation complete; no suspect identified,
ab03929a3a9d00d1f6a6ff1248c3ada00e85e4014abb64d673e4826d3bc9a0e3,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.030066,51.581858,On or near Cranbrook Mews,E01004392,Waltham Forest 017A,Theft from the person,Investigation complete; no suspect identified,
3d21e67b79e8dcd5e5e25027b258b8528427fa2e3acf9f0ebe8e8ae5378867f5,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.030066,51.581858,On or near Cranbrook Mews,E01004392,Waltham Forest 017A,Theft from the person,Status update unavailable,
125743cf697d8cbae66f2a8d70c4d95235cfd888ce52357d205bf8739174dd9b,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.02821,51.582042,On or near South Grove,E01004392,Waltham Forest 017A,Theft from the person,Status update unavailable,
57967c22851cf4fbfd63ca23133c0112ee6b150fb4de9859b35c56feacee2854,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.027902,51.582496,On or near Willow Walk,E01004392,Waltham Forest 017A,Theft from the person,Investigation complete; no suspect identified,
83ec95804f3774649885d78166386a940cceff5dd3ffb481f8c305dfd4c8b9e8,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.027902,51.582496,On or near Willow Walk,E01004392,Waltham Forest 017A,Theft from the person,Status update unavailable,
ae8863e2161af330a8d491b06c6e50808fe4c9c88160b8babe6bce220172d495,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.027902,51.582496,On or near Willow Walk,E01004392,Waltham Forest 017A,Theft from the person,Status update unavailable,
e84f3c3d4bedd89a5131c9b6f4a045bc3d8a6d29c0b47d107f88b2104b89d1ba,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.024737,51.58425,On or near Palace Mews,E01004397,Waltham Forest 017C,Theft from the person,Investigation complete; no suspect identified,
6f7d815e6bfa7c4c921594d53748dda0720c763b5d95a458bfb82f8e9dd52906,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.024725,51.582865,On or near Supermarket,E01004397,Waltham Forest 017C,Theft from the person,Investigation complete; no suspect identified,
2fa3085db6dd64fbcd02d2bfa7d75db9908541d9485022db65d002596cd82cc8,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.024397,51.584109,On or near Police Station,E01004397,Waltham Forest 017C,Theft from the person,Status update unavailable,
f005197335502f2141184e62e024a0fe874203def769876f9a5dcb4f3d49f732,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.023375,51.582698,On or near Selborne Road,E01004397,Waltham Forest 017C,Theft from the person,Status update unavailable,
6d1e92fe8e01bc875c1c602e58b66e49fe195b5f5a1b5713139f65caf925ad8e,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.022353,51.584641,On or near Gillards Way,E01004397,Waltham Forest 017C,Theft from the person,Status update unavailable,
909a8f678085e17c845b75cc78e19f93302788a92688507c21bf463e94122686,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.020491,51.583639,On or near Bus/Coach Station,E01004397,Waltham Forest 017C,Theft from the person,Investigation complete; no suspect identified,
02d0da7d0e4c5856f3f8f9e75cf422e7336acce47b807954d12dade095e6b1c7,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.032316,51.580555,On or near Parking Area,E01004444,Waltham Forest 017D,Theft from the person,Investigation complete; no suspect identified,
2a427fbc1fc6432b7f0ebcb8dbb5de840de91e168f616c325ec8db4912362ba1,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.029945,51.57798,On or near Ashford Close,E01004444,Waltham Forest 017D,Theft from the person,Status update unavailable,
0d0a69e19ea8848ed7a8db467a3cbd8bbafe496636fe4fca358f68eb2926f695,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.000373,51.579841,On or near Fulready Road,E01004363,Waltham Forest 019A,Theft from the person,Investigation complete; no suspect identified,
e3d1b39f10d805902b842c00d9d7a512c703d5accdf45ee2d6cc5ca175ac4d89,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.00808,51.573681,On or near Bus/Coach Station,E01004364,Waltham Forest 019B,Theft from the person,Status update unavailable,
9dd00527bf76a07a38dfdcd0148d74f5c519297cc1d77470bb06009f9ef6ab02,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.012903,51.574932,On or near Supermarket,E01004420,Waltham Forest 020C,Theft from the person,Investigation complete; no suspect identified,
6841f82aa33c7d99bf8bfcb74eca2200069c5d4c6487744b73a891734905ae69,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.003543,51.582673,On or near Lea Bridge Road,E01004362,Waltham Forest 021A,Theft from the person,Status update unavailable,
58922fb47cf1208652f2ef7671d92f8ef30f1a3c4f3e12d82299e2516a7728d9,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.038488,51.573321,On or near South Access Road,E01004422,Waltham Forest 022A,Theft from the person,Status update unavailable,
1af489b3ca14828fbd65cd3e720c8a5c379eac143832267825f3a924ceca17d0,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.002249,51.564796,On or near Newport Road,E01004372,Waltham Forest 023C,Theft from the person,Investigation complete; no suspect identified,
5cf22686c1e7813d6d1964bdca8430171af6fa9dbf704091b8c526ac1c4d159e,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.009555,51.560907,On or near Cobden Road,E01004334,Waltham Forest 024B,Theft from the person,Investigation complete; no suspect identified,
1059de8f068a1b45a7c4414afcfe58adb7f2ec0172f340646e6fc048a00543f8,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.009555,51.560907,On or near Cobden Road,E01004334,Waltham Forest 024B,Theft from the person,Investigation complete; no suspect identified,
de31581e7d7f4637bbd7f6ac87633cbd56ff247e28d220b19a405567a93c3a01,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.011381,51.570237,On or near Lemna Road,E01004438,Waltham Forest 024C,Theft from the person,Status update unavailable,
6cfaa660eb25803cae6a66ddc23e09a0e66cb982d26aad8da39e13b365f2a399,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.012432,51.568556,On or near Carlton Road,E01004438,Waltham Forest 024C,Theft from the person,Status update unavailable,
176702a16c86fec9847cb109dbbcc407b6fae2fdaed1af9090917d7685bc2d05,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.012432,51.568556,On or near Carlton Road,E01004438,Waltham Forest 024C,Theft from the person,Investigation complete; no suspect identified,
83fd68ee9fda982e86f983b4532ca680cee66d2fb0a1367d0c9d6c694f3aaa39,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.014865,51.570717,On or near High Road Leytonstone,E01004438,Waltham Forest 024C,Theft from the person,Investigation complete; no suspect identified,
f243c13ffdeb114e0fab92b7920987ae0ee7ca75cd9f091af7f839b7ac270325,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.007948,51.567976,On or near Pedestrian Subway,E01004440,Waltham Forest 024D,Theft from the person,Status update unavailable,
29874fa2b396de77268729434647fb4fa073e027217985390b1a85d64203bd46,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.007948,51.567976,On or near Pedestrian Subway,E01004440,Waltham Forest 024D,Theft from the person,Investigation complete; no suspect identified,
7c2202b7c18a9fa85bf6e74c06267d330d65ae5543fd3ca29fe9272d13636967,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.007948,51.567976,On or near Pedestrian Subway,E01004440,Waltham Forest 024D,Theft from the person,Status update unavailable,
c162d408020a18090990688f8554801962f5daa1878ca61dbe068b47bc0ad5cd,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.007948,51.567976,On or near Pedestrian Subway,E01004440,Waltham Forest 024D,Theft from the person,Status update unavailable,
ed786776cd1fbc5f5e2cac23a801c0db27710cf2c642ae95e29f43ae8e76b802,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.008748,51.563871,On or near Joseph Ray Road,E01004440,Waltham Forest 024D,Theft from the person,Investigation complete; no suspect identified,
e6f659f07e7a4fc6f0b3c489ae4732ceb1ff139d20568afdca0d702732e0e057,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.008748,51.563871,On or near Joseph Ray Road,E01004440,Waltham Forest 024D,Theft from the person,Status update unavailable,
b57acd14a154aca79a4e4af79a098e5ec742bad262c4b6137147a07cf29bfa26,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.009288,51.564662,On or near Caradon Close,E01004440,Waltham Forest 024D,Theft from the person,Investigation complete; no suspect identified,
904177fa7ba26cb394ac3503aaf511cfc5e7a3aed6f1aadad2a2bbe06ca1f482,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.010836,51.563098,On or near High Road Leyton,E01004373,Waltham Forest 025B,Theft from the person,Status update unavailable,
b9460cdcb05202a06492504aca01923361a226685a5eb96f99fc5bfddc8b888c,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.002088,51.559587,On or near Claremont Road,E01004374,Waltham Forest 025C,Theft from the person,Status update unavailable,
f35b72267abd07ec5bc49afc6dec3d567bdd88d44b66dd4914f8fdc096201f27,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.004791,51.556503,On or near Goodall Road,E01004336,Waltham Forest 026A,Theft from the person,Status update unavailable,
0ecf5604391c89625534eb4262b24935958c7bf0c7752bd5597e65e603b1e857,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.009208,51.556434,On or near Supermarket,E01004430,Waltham Forest 026D,Theft from the person,Status update unavailable,
bf7c7c643c8fc9e555610fc24ba562194df9c967d5d4c4908d79d8e4bde29884,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.024771,51.564494,On or near Marsh Lane,E01004434,Waltham Forest 026E,Theft from the person,Status update unavailable,
3aa9273ec07c1cd02d09fcd75bfd9f23a1acf6eae711e7f539d7d19d5103de38,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.00218,51.554849,On or near Millais Road,E01004338,Waltham Forest 027C,Theft from the person,Investigation complete; no suspect identified,
e203c91be300d8678fa139c9fc9ff09aaedc786a9ecc2d43bf5549703abe0a75,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.005505,51.555428,On or near High Road Leytonstone,E01004341,Waltham Forest 027F,Theft from the person,Status update unavailable,
9cb962485795a0c1d721734b6f1931a7c20bc145149e315705514aae5e96d088,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.007008,51.554512,On or near Ranelagh Road,E01004328,Waltham Forest 028B,Theft from the person,Investigation complete; no suspect identified,
2c1de65e3129ea270485356c89dfdf51300ea0485e8243abed418705857bbfd2,2017-07,Metropolitan Police Service,Metropolitan Police Service,0.007129,51.5579,On or near Harrow Green,E01004328,Waltham Forest 028B,Theft from the person,Investigation complete; no suspect identified,
cee6e5285920226d178373d2dc9c895c70a6799f4608bbe14d7e3fe7dd19f957,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.162007,51.479074,On or near Sports/Recreation Area,E01004560,Wandsworth 001A,Theft from the person,Investigation complete; no suspect identified,
63ce96237bf29f2b694abfa3d0b5d2bd849ed949d9366bd12a595750a332362c,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.151121,51.475837,On or near Cupar Road,E01004566,Wandsworth 001B,Theft from the person,Investigation complete; no suspect identified,
c0d5681831eb46dec8b0339e74f3b532ca9c0aec72d1e0482b4388556de75f34,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.148421,51.478168,On or near Queen'S Circus,E01004566,Wandsworth 001B,Theft from the person,Status update unavailable,
5e99184c8601f9455d1fd91349e14b9038c1df2749efe58d6c703231e5e30ee8,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.133373,51.483073,On or near Nine Elms Lane,E01004562,Wandsworth 002B,Theft from the person,Investigation complete; no suspect identified,
9520889d15ff94e32d36e2a4ee1c0dfb57708cc707afd37233b2437450dcc62f,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.152929,51.474579,On or near Supermarket,E01004563,Wandsworth 002C,Theft from the person,Status update unavailable,
60e69342f444c3a40fb6c631dfada9ca29384e4b3661c94ec9c058372062dc6d,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.152929,51.474579,On or near Supermarket,E01004563,Wandsworth 002C,Theft from the person,Status update unavailable,
1cbeb7ab16159136700864f7c19943c02c4f3b5693d8af7c896d889d14c519fe,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.141952,51.478938,On or near Savona Street,E01033132,Wandsworth 002H,Theft from the person,Status update unavailable,
4325093afd8102856483623f02d8493d8cce2ec043e3cdeab0efd373e12aae37,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.16538,51.474343,On or near Rosenau Crescent,E01004577,Wandsworth 003C,Theft from the person,Status update unavailable,
2b4ff6e1ba1fd1264a85e95dd7b0178f6b7cd5c40f4d8287cdf4ccb23fb80839,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.174049,51.472167,On or near Orville Road,E01033099,Wandsworth 004E,Theft from the person,Status update unavailable,
3a727996de33ab5bfa2ac85c6fd402339870f4cb6ff76db8aefa47b1b444210f,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.151824,51.465938,On or near Garfield Mews,E01004591,Wandsworth 005C,Theft from the person,Status update unavailable,
0c4f41bdedfe2f798a11e7e1cec5f1bbe3898e6e1343e61bb6db32b06e8fcbbc,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.171837,51.469138,On or near Coppock Close,E01004541,Wandsworth 007D,Theft from the person,Investigation complete; no suspect identified,
b31af636560d490cb7c2c55f88020ba8ed27bf1f36e8c6d50d3d0d5a1898f2f0,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.168245,51.460683,On or near Battersea Rise,E01004552,Wandsworth 008C,Theft from the person,Status update unavailable,
008ce0df321ab099fbc5269973775d64518e88d6ca2c7ca472ec0e0ace93db6c,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.167315,51.460201,On or near Abyssinia Road,E01004552,Wandsworth 008C,Theft from the person,Status update unavailable,
37288ee8f95346dbee645b139b4d847a93d034008f0086c0fb90ca8a233ce466,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.167088,51.462275,On or near Shopping Area,E01004552,Wandsworth 008C,Theft from the person,Investigation complete; no suspect identified,
eaf42c3e4beec53d81023b1d5d5669b898045cfee15eb470e939c8221bdad6f3,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.164982,51.45949,On or near Shelgate Road,E01004554,Wandsworth 009A,Theft from the person,Investigation complete; no suspect identified,
bf1f6632630fb2c72e5971aaff86bbf139e2fa8fe8564b4b5f62492cb5e2ec7e,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.216173,51.464615,On or near Walker'S Place,E01004609,Wandsworth 010E,Theft from the person,Status update unavailable,
a4323fac7d54620321e7d87eccfdbfe95c500264ec7a1b6df52b9ee77ef46e89,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.213402,51.46477,On or near Brewhouse Street,E01004609,Wandsworth 010E,Theft from the person,Investigation complete; no suspect identified,
edcd35b817468aea790d1f187e305e726fc4bfa43f79b24604fd3a0e74425062,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.213645,51.466312,On or near Putney Bridge Approach,E01033093,Wandsworth 010F,Theft from the person,Investigation complete; no suspect identified,
a0933dc80b22118aa14e1fcb206208037f30e7584075bfbfef187b1888e6412e,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.188075,51.459786,On or near Ebner Street,E01004514,Wandsworth 012C,Theft from the person,Status update unavailable,
9190843c179a12b225ae2f512d4668f8745d56d323876135531dda4d62e8aa2a,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.169634,51.464104,On or near Pedestrian Subway,E01004551,Wandsworth 012E,Theft from the person,Investigation complete; no suspect identified,
c30bd90618e4d50e3bd5ea04bac7788ca9319d0a1451da5e4dbaee60b4888e24,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.168067,51.462623,On or near Supermarket,E01004551,Wandsworth 012E,Theft from the person,Investigation complete; no suspect identified,
d01ef8a2f91a3589f9aafd78d38fb165e7c7ea8860433bd8a3d9906ce4d62d71,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.167836,51.463716,On or near St John'S Road,E01004551,Wandsworth 012E,Theft from the person,Investigation complete; no suspect identified,
8bd668d4f9b0faa1bfdcfa786a942705e083745ca96c5bc4603eae04411c3b37,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.167166,51.463184,On or near Shopping Area,E01004551,Wandsworth 012E,Theft from the person,Status update unavailable,
de6f6bd32384612eea789cee38409d78e7491d87f4f2113490941ff8fc5e0837,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.167111,51.463849,On or near Ilminster Gardens,E01004551,Wandsworth 012E,Theft from the person,Status update unavailable,
fcefb2692c1e2fdb1f12eae820e4b7b0c05849f40f6f90b2445c61e6236a2ee2,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.249193,51.454591,On or near Clarence Lane,E01004574,Wandsworth 013B,Theft from the person,Status update unavailable,
a3c1cd9a7996ae1d0472016b966074eb3a48204f06dd011826e00985f350674f,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.163195,51.455254,On or near Chatham Road,E01004558,Wandsworth 015C,Theft from the person,Status update unavailable,
b1ea479f571cfa8e434d5a3c205719528c2993110c83791a5dadb89ab6ff9602,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.158388,51.452022,On or near Thurleigh Road,E01004477,Wandsworth 017A,Theft from the person,Status update unavailable,
d458d3b4a5447993c9e2a2f69179e79855ccff088c45bfb1378c66d8b155df72,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.15461,51.453626,On or near Baldwin Road,E01004477,Wandsworth 017A,Theft from the person,Status update unavailable,
6c0914d98b288b133d4825c0bd85bb587acc08f27de42a8ad105a35d580d8e0b,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.155222,51.450929,On or near Nightingale Lane,E01004479,Wandsworth 017C,Theft from the person,Status update unavailable,
19a9ffdc6d43c615f5240a11f1aaad72df9c44eaf2416545c15e7b00bb406b8b,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.191779,51.454934,On or near Parking Area,E01004513,Wandsworth 018B,Theft from the person,Investigation complete; no suspect identified,
198fdaa9008577e78ae6d5c7786e1abc8920401de913794c012fbdc74947bfd2,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.194193,51.455402,On or near Supermarket,E01004600,Wandsworth 018C,Theft from the person,Status update unavailable,
aecad086bc411b8c9418c09b57afa987ebd35e677a74d30abed250cbb3570220,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.194193,51.455402,On or near Supermarket,E01004600,Wandsworth 018C,Theft from the person,Status update unavailable,
ec89562dbd6492518bcc471e256aa76fe00e78b987b849c135a1cea5b4a4e02c,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.182172,51.456548,On or near Trefoil Road,E01004627,Wandsworth 019F,Theft from the person,Status update unavailable,
521237625ec90f2517fbb4880449521eb64a0ac5e12dbb7e195a3b786822e9c3,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.200087,51.452651,On or near Wimbledon Park Road,E01004502,Wandsworth 020B,Theft from the person,Investigation complete; no suspect identified,
df678aeda0ac3c10bd199a06a94b6e153be82ffa0d3a46defdf14a9bbd2c3811,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.151187,51.443213,On or near Parking Area,E01004474,Wandsworth 021B,Theft from the person,Status update unavailable,
1b6e9ec245c7ed8df472bc3c2fd98ef9bf9e3f5659ca3a882447c5dc476e338a,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.151187,51.443213,On or near Parking Area,E01004474,Wandsworth 021B,Theft from the person,Status update unavailable,
2cf7bf4460caf86ea849de044daf6ff36ad9cf5bba2c712359641b8322ad14c5,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.151187,51.443213,On or near Parking Area,E01004474,Wandsworth 021B,Theft from the person,Status update unavailable,
05ba37a282c3bb5286cf306a13497d4959ee26b547d01085c4ba076f3fbd1702,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.151009,51.444433,On or near Hildreth Street,E01004474,Wandsworth 021B,Theft from the person,Investigation complete; no suspect identified,
7b51bfadb52234d2d27d952f69971602a216fe1679c55b0485261d5b98b83210,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.139942,51.431326,On or near Parking Area,E01004483,Wandsworth 026D,Theft from the person,Status update unavailable,
d968fdb86edeb0889c139a552d62f33c90dc8cfd05252a9d4f4af7a314bed2e2,2017-07,Metropolitan Police Service,Metropolitan Police Service,-0.146376,51.439791,On or near Little Dimocks,E01004484,Wandsworth 026E,Theft from the person,Status update unavailable,
